timestamp,symbol,price,quantity,trade_type,trade_value,commission
2018-02-19,BTC-USD,11219.687154785157,0.0,sell,0.0,0.0
2018-02-20,BTC-USD,11397.998345214844,0.0,sell,0.0,0.0
2018-02-21,BTC-USD,10685.055190429688,0.0,sell,0.0,0.0
2018-02-22,BTC-USD,9999.997500000001,0.0,sell,0.0,0.0
2018-02-23,BTC-USD,10295.949059570314,0.0,sell,0.0,0.0
2018-02-24,BTC-USD,9808.16377734375,0.0,sell,0.0,0.0
2018-02-25,BTC-USD,9659.898103515625,0.0,sell,0.0,0.0
2018-02-26,BTC-USD,10361.516845214845,0.0,sell,0.0,0.0
2018-02-27,BTC-USD,10720.236809570313,0.0,sell,0.0,0.0
2018-02-28,BTC-USD,10392.701440429688,0.0,sell,0.0,0.0
2018-03-01,BTC-USD,10945.524500000001,0.0,sell,0.0,0.0
2018-03-02,BTC-USD,11080.857190429688,0.0,sell,0.0,0.0
2018-03-03,BTC-USD,11483.955345214845,0.0,sell,0.0,0.0
2018-03-04,BTC-USD,11518.355909179687,0.008681794588436344,buy,100.0,0.1
2018-03-05,BTC-USD,11579.086454589844,0.008549810936143213,buy,98.999,0.098999
2018-03-06,BTC-USD,10785.290340820311,0.0090871934748996,buy,98.00802001000001,0.09800802001000002
2018-03-07,BTC-USD,9970.55309765625,0.009731351789551953,buy,97.02695972969991,0.09702695972969991
2018-03-08,BTC-USD,9399.707270507812,0.010219011837122484,buy,96.0557198628056,0.0960557198628056
2018-03-09,BTC-USD,9342.218579589844,0.010178974222968127,buy,95.09420210697893,0.09509420210697893
2018-03-10,BTC-USD,8870.432999999999,0.01061304551242178,buy,94.14230914388806,0.09414230914388806
2018-03-11,BTC-USD,9583.419197753905,0.009725124478662197,buy,93.19994462935773,0.09319994462935774
2018-03-12,BTC-USD,9209.722677246093,0.010018435561754364,buy,92.26701318361786,0.09226701318361787
2018-03-13,BTC-USD,9199.447034179688,0.009929229446321273,buy,91.34342038164985,0.09134342038164985
2018-03-14,BTC-USD,8273.944475097656,0.010929378728102016,buy,90.42907274362953,0.09042907274362953
2018-03-15,BTC-USD,8305.010781738281,0.010779501686176978,buy,89.5238777254658,0.0895238777254658
2018-03-16,BTC-USD,8342.518784179687,0.01062361931716628,buy,88.62774370943387,0.08862774370943387
2018-03-17,BTC-USD,7920.838322753906,0.011077183553015246,buy,87.74057999490243,0.08774057999490244
2018-03-18,BTC-USD,8227.79152734375,0.010557182507660835,buy,86.86229678915346,0.08686229678915346
2018-03-19,BTC-USD,8634.965715820312,0.009958673610104172,buy,85.99280519829402,0.08599280519829403
2018-03-20,BTC-USD,8917.92646142578,0.009546167215719376,buy,85.1320172182591,0.0851320172182591
2018-03-21,BTC-USD,8924.815633300781,0.17020567846622617,sell,1519.0543000519415,1.5190543000519414
2018-03-22,BTC-USD,8724.10549169922,0.0,sell,0.0,0.0
2018-03-23,BTC-USD,8875.180307128907,0.0,sell,0.0,0.0
2018-03-24,BTC-USD,8663.786057128907,0.0,sell,0.0,0.0
2018-03-25,BTC-USD,8491.532383300782,0.0,sell,0.0,0.0
2018-03-26,BTC-USD,8205.295690429688,0.0,sell,0.0,0.0
2018-03-27,BTC-USD,7829.123519042969,0.0,sell,0.0,0.0
2018-03-28,BTC-USD,7950.502740478516,0.0,sell,0.0,0.0
2018-03-29,BTC-USD,7162.117345214844,0.0,sell,0.0,0.0
2018-03-30,BTC-USD,6887.074759521484,0.0,sell,0.0,0.0
2018-03-31,BTC-USD,6970.043020263673,0.0,sell,0.0,0.0
2018-04-01,BTC-USD,6840.807865478516,0.0,sell,0.0,0.0
2018-04-02,BTC-USD,7080.257904785157,0.0,sell,0.0,0.0
2018-04-03,BTC-USD,7452.38180834961,0.0,sell,0.0,0.0
2018-04-04,BTC-USD,6850.412923828126,0.0,sell,0.0,0.0
2018-04-05,BTC-USD,6808.064479736328,0.0,sell,0.0,0.0
2018-04-06,BTC-USD,6633.001664306641,0.0,sell,0.0,0.0
2018-04-07,BTC-USD,6907.634298828126,0.0,sell,0.0,0.0
2018-04-08,BTC-USD,7020.008259521484,0.0,sell,0.0,0.0
2018-04-09,BTC-USD,6767.344615478516,0.0,sell,0.0,0.0
2018-04-10,BTC-USD,6831.342385742188,0.0,sell,0.0,0.0
2018-04-11,BTC-USD,6964.835664306641,0.0,sell,0.0,0.0
2018-04-12,BTC-USD,7885.305375000001,0.0,sell,0.0,0.0
2018-04-13,BTC-USD,7892.0119809570315,0.0,sell,0.0,0.0
2018-04-14,BTC-USD,7982.247114257813,0.0,sell,0.0,0.0
2018-04-15,BTC-USD,8324.945796386719,0.0,sell,0.0,0.0
2018-04-16,BTC-USD,8054.640586914063,0.0,sell,0.0,0.0
2018-04-17,BTC-USD,7898.138798828126,0.0,sell,0.0,0.0
2018-04-18,BTC-USD,8159.338211914063,0.0,sell,0.0,0.0
2018-04-19,BTC-USD,8290.162415527344,0.0,sell,0.0,0.0
2018-04-20,BTC-USD,8841.407163085938,0.0,sell,0.0,0.0
2018-04-21,BTC-USD,8891.132288085939,0.0,sell,0.0,0.0
2018-04-22,BTC-USD,8798.058730957031,0.0,sell,0.0,0.0
2018-04-23,BTC-USD,8926.414442871093,0.0,sell,0.0,0.0
2018-04-24,BTC-USD,9692.65125,0.0,sell,0.0,0.0
2018-04-25,BTC-USD,8841.317364257813,0.0,sell,0.0,0.0
2018-04-26,BTC-USD,9276.869010742188,0.0,sell,0.0,0.0
2018-04-27,BTC-USD,8991.543329589844,0.011060970796429443,buy,99.45519818342322,0.09945519818342323
2018-04-28,BTC-USD,9353.154708984375,0.01052689223188296,buy,98.45965164960715,0.09845965164960715
2018-04-29,BTC-USD,9423.789618164063,0.010343404775157156,buy,97.4740705365946,0.0974740705365946
2018-04-30,BTC-USD,9245.170079589843,0.010437704689020104,buy,96.49835509052328,0.09649835509052328
2018-05-01,BTC-USD,9123.569270507813,0.010470946591579927,buy,95.53240655606714,0.09553240655606715
2018-05-02,BTC-USD,9240.537881835937,0.010234915799906905,buy,94.57612716644091,0.09457612716644091
2018-05-03,BTC-USD,9748.732281738281,0.009604266219198087,buy,93.62942013350487,0.09362942013350486
